1199;2325
1200;31060
1201;13518
1202;36210
1203;16475
1204;43686
1205;22605
1206;21542
1207;64971
1208;64868
1209;10493
1210;55768
1211;2122
1212;15069
1213;61048
1214;32408
1215;45164
1216;26237
1217;35816
1218;23460
1219;13431
1220;14224
1221;30737
1222;16885
1223;27294
1224;53780
1225;14569
1226;12501
1227;6825
1228;1357
1229;10911
1230;24990
1231;46474
1232;47817
1233;42751
1234;26596
1235;57806
1236;8393
1237;6173
1238;6572
1239;18498
1240;59905
1241;30981
1242;17151
1243;37031
1244;18823
1245;41593
1246;48866
1247;47236
1248;61976
1249;9172
1250;20665
1251;10535
1252;55174
1253;54583
1254;50024
1255;58297
1256;13338
1257;17589
1258;17617
1259;57486
1260;33748
1261;38734
1262;22066
1263;50972
1264;45730
1265;50796
1266;18927
1267;18828
1268;3214
1269;14705
1270;42550
1271;49348
1272;58886
1273;54194
1274;61987
1275;8432
1276;38615
1277;41123
1278;59036
1279;20503
1280;58686
1281;43443
1282;45985
1283;12235
1284;24748
1285;15247
1286;58842
1287;43195
1288;17248
1289;22478
1290;53506
1291;10280
1292;61489
1293;30406
1294;36483
1295;54752
1296;34265
1297;33309
1298;51972
1299;61511
1300;11641
1301;62269
1302;43217
1303;47609
1304;5757
1305;5430
1306;13286
1307;22432
1308;25495
1309;14447
1310;55961
1311;14002
1312;3474
1313;29456
1314;6547
1315;2152
1316;56986
1317;17462
1318;41799
1319;62941
1320;52585
1321;39208
1322;9950
1323;52851
1324;2897
1325;13124
1326;59600
1327;37376
1328;61319
1329;26028
1330;49723
1331;51738
1332;51261
1333;59902
1334;65048
1335;22458
1336;39237
1337;2092
1338;42576
1339;53261
1340;4596
1341;58155
1342;26029
1343;24669
1344;36031
1345;2736
1346;10570
1347;44172
1348;54542
1349;24506
1350;40921
1351;61913
1352;49120
1353;52888
1354;55551
1355;49676
1356;36577
1357;65395
1358;15423
1359;25307
1360;20763
1361;38405
1362;40968
1363;21788
1364;38986
1365;9801
1366;1144
1367;54866
1368;53598
1369;64342
1370;20067
1371;13258
1372;59128
1373;43549
1374;1480
1375;46939
1376;30760
1377;31867
1378;59755
1379;50969
1380;17259
1381;44940
1382;41451
1383;51920
1384;31341
1385;31539
1386;53339
1387;5388
1388;19450
1389;54492
1390;4008
1391;39667
1392;52017
1393;1429
1394;64159
1395;13098
1396;56393
1397;43575
1398;32628
1399;57280
1400;51591
1401;38178
1402;49674
1403;34132
1404;56071
1405;29529
1406;40358
1407;5954
1408;30134
1409;29753
1410;40425
1411;34215
1412;53570
1413;32375
1414;38510
1415;56245
1416;109
1417;37996
1418;48377
1419;62059
1420;63132
1421;20091
1422;4013
1423;45129
1424;23534
1425;30028
1426;17436
1427;53895
1428;33184
1429;31447
1430;58365
1431;23380
1432;2377
1433;962
1434;22167
1435;43125
1436;24191
1437;12683
1438;10412
1439;25707
1440;42630
1441;53581
1442;13301
1443;26642
1444;14213
1445;37522
1446;57041
1447;1354
1448;19460
1449;32883
1450;45931
1451;2273
1452;50676
1453;40304
1454;19622
1455;40402
1456;23330
1457;7008
1458;10669
1459;33017
1460;5245
1461;54043
1462;10677
1463;25368
1464;10673
1465;24667
1466;47100
1467;33686
1468;6078
1469;58428
1470;41189
1471;58124
1472;56506
1473;27046
1474;48151
1475;35374
1476;52762
1477;43101
1478;26635
1479;32543
1480;692
1481;11735
1482;27677
1483;24440
1484;19248
1485;31513
1486;57313
1487;25273
1488;39681
1489;55312
1490;61927
1491;59837
1492;28418
1493;45208
1494;51647
1495;16497
1496;34770
1497;44646
1498;56658
1499;37248
1500;40879
1501;20743
1502;12279
1503;25195
1504;23045
1505;6368
1506;37992
1507;24470
1508;15187
1509;29504
1510;32845
1511;41483
1512;21188
1513;4806
1514;6061
1515;3930
1516;21165
1517;52316
1518;41185
1519;9725
1520;50111
1521;22422
1522;27630
1523;31322
1524;25203
1525;38146
1526;15574
1527;1847
1528;22232
1529;21446
1530;40031
1531;6448
1532;23984
1533;45185
1534;9539
1535;60287
1536;46699
1537;24827
1538;3050
1539;47986
1540;52674
1541;58048
1542;63679
1543;24367
1544;4460
1545;18062
1546;29453
1547;51329
1548;61165
1549;8765
1550;11365
1551;25532
1552;31543
1553;3177
1554;4810
1555;31227
1556;35667
1557;17217
1558;47710
1559;13792
1560;49438
1561;64180
1562;46217
1563;35466
1564;45394
1565;35619
1566;48686
1567;5547
1568;64174
1569;54434
1570;1754
1571;6117
1572;38160
1573;54861
1574;43591
1575;24705
1576;3913
1577;36027
1578;49482
1579;53432
1580;43631
1581;43637
1582;40337
1583;35760
1584;19076
1585;59846
1586;58430
1587;55146
1588;41810
1589;33268
1590;15434
1591;60042
1592;13731
1593;33732
1594;26555
1595;48595
1596;21615
1597;24878
1598;22781
1599;9527
1600;30875
1601;7103
1602;20035
1603;43934
1604;26548
1605;22048
1606;15185
1607;47489
1608;31198
1609;52673
1610;12447
1611;53202
1612;57847
1613;56149
1614;5811
1615;17092
1616;3367
1617;50798
1618;41587
1619;57246
1620;63628
1621;64274
1622;32635
1623;1817
1624;35962
1625;26751
1626;64909
1627;17453
1628;24742
1629;54170
1630;55536
1631;18820
1632;361
1633;19595
1634;49283
1635;41010
1636;65499
1637;25405
1638;5236
1639;14121
1640;49787
1641;41627
1642;52370
1643;43546
1644;59548
1645;65174
1646;55428
1647;61435
1648;44223
1649;63108
1650;53628
1651;27003
1652;48798
1653;50234
1654;7819
1655;31656
1656;34604
1657;1836
1658;53764
1659;11669
1660;4771
1661;1335
1662;12601
1663;59303
1664;47819
1665;18217
1666;63005
1667;65038
1668;27396
1669;23503
1670;7224
1671;22446
1672;51924
1673;63530
1674;64127
1675;49795
1676;63383
1677;6431
1678;2900
1679;64548
1680;8528
1681;14210
1682;57502
1683;18149
1684;38987
1685;45
1686;6266
1687;56687
1688;51477
1689;24189
1690;45466
1691;12928
1692;54025
1693;3366
1694;7608
1695;39356
1696;12477
1697;53939
1698;55127
1699;41704
1700;16874
1701;62155
1702;14195
1703;18205
1704;42494
1705;9589
1706;7252
1707;2242
1708;33430
1709;13241
1710;51195
1711;1210
1712;43369
1713;16021
1714;4895
1715;54678
1716;10063
1717;4070
1718;56360
1719;63198
1720;20177
1721;61951
1722;10204
1723;50771
1724;17895
1725;27928
1726;16351
1727;32896
1728;9837
1729;18944
1730;49424
1731;27263
1732;39730
1733;45657
1734;13817
1735;17394
1736;55200
1737;50600
1738;14827
1739;11129
1740;23080
1741;46328
1742;25134
1743;26646
1744;25056
1745;7376
1746;34047
1747;30095
1748;64205
1749;60151
1750;34402
1751;29199
1752;52422
1753;12542
1754;25098
1755;38612
1756;7704
1757;64175
1758;31718
1759;17053
1760;33364
1761;65192
1762;63730
1763;56493
1764;51296
1765;54753
1766;59343
1767;51906
1768;22240
1769;54854
1770;62235
1771;6775
1772;22103
1773;34040
1774;42192
1775;64717
1776;48522
1777;13256
1778;59613
1779;51493
1780;45909
1781;54913
1782;47642
1783;39053
1784;63238
1785;5881
1786;59694
1787;21574
1788;48055
1789;53349
1790;46522
1791;32369
1792;64736
1793;59209
1794;61111
1795;19530
1796;20109
1797;12626
1798;63943
1799;5978
1800;6003
1801;52505
1802;38087
1803;35289
1804;56295
1805;61944
1806;21443
1807;36268
1808;17156
1809;60360
1810;43580
1811;32132
1812;5779
1813;56143
1814;27522
1815;32928
1816;33934
1817;40741
1818;39234
1819;51201
1820;63602
1821;51081
1822;18544
1823;6508
1824;42269
1825;17369
1826;29187
1827;52009
1828;56696
1829;23357
1830;118
1831;28116
1832;41590
1833;76
1834;9915
1835;26927
1836;60094
1837;31709
1838;21268
1839;25734
1840;34368
1841;53724
1842;30886
1843;27267
1844;32304
1845;39484
1846;28301
1847;39524
1848;56938
1849;44672
1850;22269
1851;40979
1852;30535
1853;33778
1854;42752
1855;37144
1856;47472
1857;32644
1858;51246
1859;61880
1860;1211
1861;47723
1862;64552
1863;53111
1864;18075
1865;49157
1866;62919
1867;30468
1868;5689
1869;16590
1870;23003
1871;50160
1872;37420
1873;56193
1874;63160
1875;18371
1876;31986
1877;1985
1878;5533
1879;52568
1880;10984
1881;49425
1882;30714
1883;18117
1884;12766
1885;21665
1886;7240
1887;51818
1888;39326
1889;40958
1890;59421
1891;46865
1892;60183
1893;20069
1894;39448
1895;45680
1896;35477
1897;58664
1898;61458
1899;9474
1900;29900
1901;43950
1902;63740
1903;57721
1904;57543
1905;50724
1906;18811
1907;44478
1908;44457
1909;37098
1910;35029
1911;34236
1912;16519
1913;15151
1914;8634
1915;20161
1916;54476
1917;63911
1918;60717
1919;19694
1920;58258
1921;18578
1922;62306
1923;11325
1924;38746
1925;49371
1926;36506
1927;40729
1928;12089
1929;50830
1930;58579
1931;32373
1932;47378
1933;47895
1934;12714
1935;19380
1936;13967
1937;16171
1938;63277
1939;42107
1940;57907
1941;28478
1942;38871
1943;8864
1944;10839
1945;16686
1946;34973
1947;11514
1948;15955
1949;43392
1950;34840
1951;51154
1952;28277
1953;3846
1954;60817
1955;62921
1956;38617
1957;56261
1958;54263
1959;26733
1960;38699
1961;31359
1962;32025
1963;48918
1964;54643
1965;10863
1966;56562
1967;29606
1968;31767
1969;42228
1970;4299
1971;33536
1972;59634
1973;57267
1974;9643
1975;26301
1976;31162
1977;26374
1978;5563
1979;37967
1980;35911
1981;53319
1982;54784
1983;62465
1984;29983
1985;47055
1986;57711
1987;14589
1988;53346
1989;3125
1990;40496
1991;59742
1992;41236
1993;61589
1994;1939
1995;24770
1996;63835
1997;5532
1998;54952
1999;29410
2000;17396
2001;60950
2002;29621
2003;35222
2004;7223
2005;41630
2006;63267
2007;31783
2008;7226
2009;26096
2010;2247
2011;14358
2012;21575
2013;8106
2014;51583
2015;34448
2016;56789
2017;8166
2018;36521
2019;23791
2020;63482
2021;51174
2022;31493
2023;51457
2024;15858
2025;44647
2026;47495
2027;17244
2028;49405
2029;15011
2030;49579
2031;22419
2032;44922
2033;39318
2034;24377
2035;34546
2036;20076
2037;651
2038;29780
2039;36888
2040;13538
2041;922
2042;43363
2043;6374
2044;34455
2045;12189
2046;43254
2047;20297
2048;22428
2049;3884
2050;17688
2051;33476
2052;26950
2053;15607
2054;61139
2055;32657
2056;19255
2057;2133
2058;20212
2059;6442
2060;61950
2061;23051
2062;38157
2063;53761
2064;41877
2065;43109
2066;19535
2067;35830
2068;23042
2069;8102
2070;43505
2071;8814
2072;29687
2073;15990
2074;15024
2075;45386
2076;3512
2077;61243
2078;39294
2079;27477
2080;54977
2081;57238
2082;7679
2083;10459
2084;26529
2085;44417
2086;27074
2087;50636
2088;11677
2089;57180
2090;62210
2091;21333
2092;11248
2093;36518
2094;55402
2095;16621
2096;48817
2097;39241
2098;63762
2099;32568
2100;52603
2101;19944
2102;39952
2103;42821
2104;61811
2105;53435
2106;33071
2107;47810
2108;49363
2109;46720
2110;53994
2111;27616
2112;8547
2113;60624
2114;6099
2115;41490
2116;9328
2117;26807
2118;14523
2119;8741
2120;59348
2121;47142
2122;45699
2123;25922
2124;50589
2125;26256
2126;26616
2127;39601
2128;61498
2129;4930
2130;38646
2131;50003
2132;8796
2133;19036
2134;60854
2135;38096
2136;63834
2137;21102
2138;36060
2139;57972
2140;21830
2141;12531
2142;18144
2143;28492
2144;47292
2145;48667
2146;9123
2147;27101
2148;41033
2149;4653
2150;17418
2151;34253
2152;34406
2153;57248
2154;6875
2155;30959
2156;24672
2157;16611
2158;39701
2159;27942
2160;3874
2161;836
2162;29725
2163;44736
2164;50679
2165;20169
2166;15967
2167;33504
2168;18421
2169;53119
2170;12276
2171;8219
2172;61561
2173;2098
2174;49013
2175;59002
2176;6036
2177;55223
2178;7135
2179;36151
2180;5089
2181;55965
2182;45856
2183;16985
2184;59526
2185;28656
2186;4798
2187;46310
2188;17901
2189;46928
2190;53668
2191;42464
2192;23412
2193;51413
2194;9575
2195;46274
2196;24388
2197;27385
2198;23067
2199;3418
2200;20937
2201;37502
2202;53171
2203;31126
2204;25587
2205;50278
2206;2715
2207;38580
2208;18990
2209;38735
2210;31008
2211;1683
2212;40172
2213;63753
2214;27492
2215;63081
2216;14931
2217;5132
2218;45009
2219;4863
2220;32913
2221;47126
2222;41083
2223;64698
2224;11625
2225;45339
2226;8079
2227;28285
2228;3769
2229;7831
2230;50670
2231;39940
2232;1435
2233;20550
2234;62756
2235;17811
2236;52872
2237;33865
2238;17477
2239;18639
2240;60559
2241;17512
2242;29951
2243;36464
2244;60619
2245;23383
2246;8827
2247;248
2248;38543
2249;61877
2250;33756
2251;3715
2252;180
2253;43366
2254;64827
2255;63859
2256;37341
2257;17307
2258;9997
2259;37953
2260;21598
2261;5106
2262;51868
2263;26058
2264;54721
2265;12094
2266;24081
2267;45344
2268;33034
2269;43501
2270;32567
2271;52046
2272;16604
2273;32936
2274;34189
2275;8772
2276;40269
2277;61685
2278;48904
2279;27498
2280;13437
2281;4377
2282;26920
2283;42826
2284;54015
2285;55381
2286;510
2287;60855
2288;54407
2289;18999
2290;48577
2291;55389
2292;60712
2293;14836
2294;45757
2295;41153
2296;18165
2297;62843
2298;1317
2299;15235
2300;21878
2301;64001
2302;10222
2303;576
2304;12319
2305;14486
2306;19064
2307;45105
2308;57286
2309;9553
2310;65285
2311;22510
2312;58841
2313;22055
2314;59085
2315;50149
2316;9663
2317;12726
2318;51285
2319;29081
2320;21841
2321;35803
2322;37719
2323;29355
2324;51308
2325;52200
2326;13446
2327;5373
2328;25113
2329;49775
2330;28475
2331;16026
2332;34986
2333;18886
2334;7469
2335;39192
2336;34772
2337;59045
2338;49895
2339;25506
2340;22516
2341;20182
2342;15487
2343;36307
2344;42953
2345;35985
2346;44557
2347;26969
2348;53893
2349;49391
2350;40341
2351;769
2352;40314
2353;20731
2354;2173
2355;51832
2356;24026
2357;31666
2358;19120
2359;41652
2360;40669
2361;2847
2362;8970
2363;42604
2364;16222
2365;22554
2366;24032
2367;24996
2368;30234
2369;65463
2370;46657
2371;48878
2372;12955
2373;25677
2374;36394
2375;31620
2376;52543
2377;41146
2378;24419
2379;33911
2380;54928
2381;26533
2382;23672
2383;65313
2384;17490
2385;7153
2386;32464
2387;53931
2388;22515
2389;46158
2390;20046
2391;21366
2392;40575
2393;41769
2394;453
2395;23173
2396;17694
2397;10123
2398;29659
2399;61799
2400;53014
2401;48889
2402;55457
2403;26978
2404;25870
2405;33545
2406;5729
2407;31196
2408;62818
2409;29386
2410;10948
2411;35421
2412;11803
2413;34833
2414;28810
2415;6042
2416;8713
2417;31375
2418;49272
2419;32178
2420;16899
2421;18541
2422;32839
2423;13745
2424;51888
2425;14684
2426;50405
2427;10428
2428;11130
2429;65080
2430;41069
2431;34203
2432;6360
2433;60678
2434;61931
2435;11551
2436;24905
2437;9684
2438;34825
2439;47738
2440;30864
2441;53937
2442;10070
2443;51849
2444;10354
2445;30830
2446;43578
2447;55107
2448;24474
2449;507
2450;3097
2451;53627
2452;57279
2453;62333
2454;53426
2455;64969
2456;32037
2457;40073
2458;45347
2459;62168
2460;26498
2461;47766
2462;17332
2463;5324
2464;5412
2465;624
2466;18733
2467;42697
2468;63269
2469;57366
2470;63252
2471;38187
2472;42320
2473;9244
2474;9014
2475;65364
2476;57959
2477;7434
2478;38202
2479;47945
2480;56682
2481;51488
2482;63715
2483;39790
2484;4049
2485;14728
2486;37103
2487;2431
2488;13826
2489;19853
2490;45517
2491;17429
2492;16630
2493;65273
2494;28819
2495;833
2496;35362
2497;21493
2498;34773
2499;40101
2500;25367
2501;55276
2502;13748
2503;54773
